COMPANY_NAME,STATE,INDUSTRY,AGE_YEARS,AUTHORIZED_CAP_INR,DIRECTOR_COUNT,IS_METRO,SECTOR_RISK_SCORE,CAPITAL_TIER,CREDIT_SCORE,DEFAULT_RISK,IS_OPPORTUNITY
Mehta Couriers & Sons,Gujarat,Logistics,5.0,61839.97,2,0,0.38,Micro,55.04,0,0
Ahmedabad Stores Pvt Ltd,Gujarat,Retail,10.31,50000.0,5,1,0.32,Micro,84.33,0,1
Coimbatore Traders Pvt Ltd,Tamil Nadu,Retail,0.69,2439646.51,3,0,0.32,Small,54.21,0,0
Shetty Traders Pvt Ltd,Rajasthan,Retail,14.75,168608.0,5,0,0.32,Micro,85.91,0,1
Amritsar Chopra Pvt Ltd,Punjab,Retail,7.17,50000.0,2,1,0.32,Micro,68.21,0,1
Kochi Mehta Enterprises,Kerala,IT Services,10.0,199113.25,3,0,0.2,Micro,83.37,0,1
Capital Bazaar Pvt Ltd,Delhi,Retail,9.59,162244.6,2,1,0.32,Micro,61.74,0,0
Sharma Logistics & Sons,Maharashtra,Logistics,1.71,447381.49,2,0,0.38,Micro,43.65,1,0
Jain Works LLP,Uttarakhand,Manufacturing,8.96,115861.11,3,0,0.48,Micro,64.22,0,0
Agarwal Works & Sons,Telangana,Manufacturing,3.84,3586649.73,2,1,0.48,Small,57.59,0,0
Patel Industries Pvt Ltd,Maharashtra,Manufacturing,11.45,43949658.99,2,1,0.48,Medium,81.1,0,0
Malabar Reddy & Co,Kerala,IT Services,16.56,445538.71,2,0,0.2,Micro,75.66,0,1
Malhotra Mart Enterprises,Madhya Pradesh,Retail,4.17,216140.25,2,1,0.32,Micro,64.25,0,0
Rohini Nair LLP,Delhi,Manufacturing,15.9,14062527.75,2,1,0.48,Medium,75.53,0,0
GJ Freight & Co,Gujarat,Logistics,9.49,581126.72,2,1,0.38,Micro,74.12,0,1
Coimbatore Infosystems Pvt Ltd,Tamil Nadu,IT Services,7.85,367112.58,3,1,0.2,Micro,86.73,0,1
Kapoor Confectionery Pvt Ltd,Maharashtra,F&B,10.0,50000.0,2,1,0.55,Micro,56.21,0,0
Salem Kitchen Enterprises,Tamil Nadu,F&B,10.92,527955.66,2,0,0.55,Micro,52.15,0,0
Godavari Transport & Sons,Andhra Pradesh,Logistics,18.35,6069241.73,6,0,0.38,Small,88.59,0,0
Konkan Bose & Sons,Maharashtra,IT Services,9.67,1132287.58,2,1,0.2,Small,71.67,0,1
TN Beverages Pvt Ltd,Tamil Nadu,F&B,15.3,636232.31,3,1,0.55,Micro,75.95,0,0
Rao Mfg Co & Sons,Tamil Nadu,Manufacturing,5.54,322677.0,2,1,0.48,Micro,50.96,0,0
Naidu Foods Enterprises,Gujarat,F&B,1.01,1184300.75,2,0,0.55,Small,39.88,1,0
KL Singh Pvt Ltd,Kerala,F&B,0.57,309708.32,3,1,0.55,Micro,48.09,1,0
Chennai Jain & Co,Tamil Nadu,F&B,11.32,12113195.18,2,0,0.55,Medium,55.95,0,0
Chennai Movers Pvt Ltd,Tamil Nadu,Logistics,2.57,3195994.78,2,0,0.38,Small,54.03,0,0
Jodhpur Venkat LLP,Rajasthan,IT Services,4.46,50000.0,2,0,0.2,Micro,59.65,0,0
Rohini Sharma & Sons,Delhi,Manufacturing,4.74,1064571.71,2,1,0.48,Small,54.19,0,0
Mysore Industries Pvt Ltd,Karnataka,Manufacturing,2.29,3066566.12,2,0,0.48,Small,45.84,1,0
Rohini Malhotra Pvt Ltd,Delhi,F&B,12.54,1219376.1,2,1,0.55,Small,57.69,0,0
Pune Digital & Co,Maharashtra,IT Services,1.74,7832067.03,2,0,0.2,Small,68.73,0,0
Jain Bazaar LLP,Karnataka,Retail,7.17,50000.0,2,1,0.32,Micro,69.36,0,1
Verma Estates Pvt Ltd,Delhi,Construction,3.72,759249.62,2,1,0.65,Micro,31.25,1,0
Venkat Beverages Pvt Ltd,Tamil Nadu,F&B,0.72,5363829.17,3,0,0.55,Small,55.6,0,0
Jain Estates & Sons,Kerala,Construction,5.0,19863942.43,2,1,0.65,Medium,44.65,1,0
Coimbatore Patel Pvt Ltd,Tamil Nadu,F&B,10.37,1428849.39,2,0,0.55,Small,62.23,0,0
Rajkot Industries Pvt Ltd,Gujarat,Manufacturing,14.47,3981416.4,2,1,0.48,Small,74.55,0,1
Kanpur Forge Pvt Ltd,Uttar Pradesh,Manufacturing,12.25,1726428.09,3,1,0.48,Small,70.86,0,1
Pune Realty Pvt Ltd,Maharashtra,Construction,1.76,1705112.92,2,1,0.65,Small,37.83,1,0
UP Jain & Sons,Uttar Pradesh,Manufacturing,2.46,97104.88,2,1,0.48,Micro,45.52,1,0
Hubli Agarwal Pvt Ltd,Karnataka,Manufacturing,0.61,807701.5,2,1,0.48,Micro,53.03,0,0
Bhubaneswar Sharma Pvt Ltd,Odisha,IT Services,10.0,121184.24,2,0,0.2,Micro,71.61,0,1
Mehta Logistics LLP,Maharashtra,Logistics,0.8,221783.61,2,1,0.38,Micro,41.37,1,0
Salem Nair LLP,Tamil Nadu,Manufacturing,12.54,3930139.28,3,0,0.48,Small,82.81,0,1
MH Hegde & Sons,Maharashtra,Retail,4.35,334722.02,3,0,0.32,Micro,60.64,0,0
Silchar Reddy Pvt Ltd,Assam,Retail,14.69,243163.58,2,1,0.32,Micro,87.19,0,1
Shah Mart Pvt Ltd,Delhi,Retail,12.44,1250550.52,3,1,0.32,Small,84.63,0,1
Surat Verma & Co,Gujarat,Retail,10.33,146975.91,2,0,0.32,Micro,63.3,0,0
Mumbai Stores & Co,Maharashtra,Retail,2.16,5528739.75,2,1,0.32,Small,51.55,0,0
WB Iyer LLP,West Bengal,Logistics,3.17,276659.21,2,0,0.38,Micro,48.98,1,0
Deccan Developers & Sons,Karnataka,Construction,6.24,223146.16,2,1,0.65,Micro,37.23,1,0
Faridabad Freight Pvt Ltd,Haryana,Logistics,1.65,1021202.43,2,1,0.38,Small,57.51,0,0
Mysore Emporium & Co,Karnataka,Retail,7.53,50000.0,2,1,0.32,Micro,61.22,0,0
Anand Digital Enterprises,Karnataka,IT Services,1.47,355995.89,2,0,0.2,Micro,56.01,0,0
Konkan Mehta & Co,Maharashtra,Manufacturing,5.32,289269.97,2,1,0.48,Micro,57.98,0,0
Capital Iyer & Sons,Delhi,Logistics,3.3,2365990.2,2,1,0.38,Small,68.11,0,1
Hegde Confectionery & Co,Gujarat,F&B,2.88,6399874.09,2,1,0.55,Small,46.04,1,0
Konkan Works & Sons,Maharashtra,Manufacturing,0.64,932618.25,2,1,0.48,Micro,40.16,1,0
Bengal Rao Enterprises,West Bengal,F&B,1.08,677043.13,2,1,0.55,Micro,40.85,1,0
Delhi Reddy LLP,Delhi,Retail,7.07,3300807.67,4,1,0.32,Small,89.03,0,1
GJ Reddy Pvt Ltd,Gujarat,Manufacturing,3.58,77812.89,4,1,0.48,Micro,64.83,0,0
Capital Commerce Pvt Ltd,Delhi,Retail,20.54,205001.09,2,1,0.32,Micro,78.96,0,1
Chopra Developers Pvt Ltd,Tamil Nadu,Construction,2.58,3937618.93,2,1,0.65,Small,45.99,1,0
GJ Gupta Pvt Ltd,Gujarat,Manufacturing,3.2,8367516.99,7,1,0.48,Small,73.82,0,0
MH Kumar Pvt Ltd,Maharashtra,Retail,14.6,12197661.78,2,0,0.32,Medium,79.31,0,0
Hubli Mehta LLP,Karnataka,Retail,7.27,8515374.47,2,1,0.32,Small,64.3,0,0
Bhopal Bazaar Pvt Ltd,Madhya Pradesh,Retail,0.57,132602.68,2,0,0.32,Micro,41.81,1,0
Jalandhar Shah Enterprises,Punjab,Manufacturing,1.3,7305060.22,2,0,0.48,Small,42.62,1,0
Singh Emporium LLP,Tamil Nadu,Retail,3.12,504619.54,2,1,0.32,Micro,48.67,1,0
Mysore Verma & Co,Karnataka,Manufacturing,9.8,50000.0,4,1,0.48,Micro,67.55,0,1
Menon Stores Enterprises,Uttar Pradesh,Retail,0.95,50000.0,2,0,0.32,Micro,44.6,1,0
Bose Fabricators & Sons,Tamil Nadu,Manufacturing,9.5,4070447.88,3,1,0.48,Small,74.23,0,1
MH Agro Pvt Ltd,Maharashtra,F&B,8.55,24999016.13,6,1,0.55,Medium,81.68,0,0
Konkan Kapoor Pvt Ltd,Maharashtra,F&B,12.92,231144.73,2,1,0.55,Micro,64.6,0,0
Udaipur Bose Pvt Ltd,Rajasthan,F&B,3.72,1025806.64,2,0,0.55,Small,46.94,1,0
Varanasi Bazaar Pvt Ltd,Uttar Pradesh,Retail,0.62,53465.27,2,0,0.32,Micro,43.72,1,0
Venkat SoftTech Pvt Ltd,Maharashtra,IT Services,1.21,531622.07,3,1,0.2,Micro,64.85,0,0
Bengaluru Mfg Co Enterprises,Karnataka,Manufacturing,2.09,42030165.7,2,0,0.48,Medium,51.48,0,0
Hubli Traders Pvt Ltd,Karnataka,Retail,0.77,68933.86,3,0,0.32,Micro,63.12,0,0
Lucknow Movers LLP,Uttar Pradesh,Logistics,6.61,1014388.22,2,0,0.38,Small,50.35,0,0
Pune Patel & Co,Maharashtra,IT Services,19.6,3774609.36,3,1,0.2,Small,93.59,0,1
Reddy Stores LLP,Maharashtra,Retail,18.57,1136135.29,3,1,0.32,Small,91.82,0,1
Vijayawada Kumar LLP,Andhra Pradesh,IT Services,1.93,261562.68,5,1,0.2,Micro,59.29,0,0
Mysore Dairy Enterprises,Karnataka,F&B,2.82,9445066.79,2,1,0.55,Small,58.57,0,0
Agra Malhotra Pvt Ltd,Uttar Pradesh,Retail,16.74,10085563.08,2,1,0.32,Medium,89.79,0,0
Mysore Movers Pvt Ltd,Karnataka,Logistics,9.79,607733.51,3,1,0.38,Micro,65.48,0,1
Nashik Hegde Enterprises,Maharashtra,IT Services,8.98,1117988.61,2,0,0.2,Small,72.81,0,1
Menon Fabricators & Sons,Karnataka,Manufacturing,2.04,8927630.21,2,0,0.48,Small,42.07,1,0
Jodhpur Nair Enterprises,Rajasthan,Retail,0.66,992121.63,2,0,0.32,Micro,46.02,1,0
Malhotra Projects Pvt Ltd,Madhya Pradesh,Construction,1.45,63401.43,2,1,0.65,Micro,35.37,1,0
TS Gupta Enterprises,Telangana,Construction,14.75,2479879.02,3,0,0.65,Small,71.23,0,0
Chennai Singh & Co,Tamil Nadu,Retail,10.7,11729823.16,2,0,0.32,Medium,68.24,0,0
Hegde Realty LLP,Uttar Pradesh,Construction,9.53,714205.24,2,0,0.65,Micro,45.24,1,0
Pillai Constructions & Co,Karnataka,Construction,1.24,4241516.24,6,1,0.65,Small,52.18,0,0
KA Beverages LLP,Karnataka,F&B,3.05,766215.55,6,0,0.55,Micro,60.48,0,0
Rohtak Foods Pvt Ltd,Haryana,F&B,3.47,245894.88,7,1,0.55,Micro,54.84,0,0
MH Commerce Pvt Ltd,Maharashtra,Retail,16.15,644996.93,2,1,0.32,Micro,88.16,0,1
Mumbai Industries LLP,Maharashtra,Manufacturing,2.35,225163.24,2,0,0.48,Micro,35.96,1,0
Mysore Solutions Pvt Ltd,Karnataka,IT Services,11.87,91194.74,2,1,0.2,Micro,79.16,0,1
Konkan Cybertech LLP,Maharashtra,IT Services,7.26,459901.59,2,1,0.2,Micro,77.15,0,1
Deccan Naidu Pvt Ltd,Karnataka,Construction,12.7,43502961.95,3,0,0.65,Medium,74.49,0,0
Surat Bazaar Enterprises,Gujarat,Retail,10.18,491235.24,2,0,0.32,Micro,61.76,0,0
Gupta Agro & Sons,Tamil Nadu,F&B,5.2,50254.75,2,0,0.55,Micro,32.87,1,0
Pillai Beverages & Sons,Haryana,F&B,13.31,3300909.18,3,1,0.55,Small,77.33,0,0
Bose Kitchen Enterprises,Andhra Pradesh,F&B,8.76,1084843.92,2,1,0.55,Small,60.43,0,0
Venkat Builders Pvt Ltd,Tamil Nadu,Construction,10.0,1919686.92,2,0,0.65,Small,43.72,1,0
Deccan Chopra Pvt Ltd,Karnataka,Retail,10.12,797207.31,2,1,0.32,Micro,76.61,0,1
Iyer Technologies Pvt Ltd,Tamil Nadu,IT Services,11.56,3306680.3,3,0,0.2,Small,80.16,0,1
Vadodara Menon & Sons,Gujarat,Logistics,15.3,560626.76,2,1,0.38,Micro,69.8,0,1
Bose Technologies Pvt Ltd,Karnataka,IT Services,6.15,6806821.78,2,0,0.2,Small,67.41,0,0
Sharma Infosystems Enterprises,Uttar Pradesh,IT Services,14.33,294480.74,2,0,0.2,Micro,79.69,0,1
Anand Stores & Sons,Tamil Nadu,Retail,6.56,1515808.26,2,1,0.32,Small,57.77,0,0
Rajkot Confectionery & Co,Gujarat,F&B,3.06,50000.0,3,1,0.55,Micro,63.61,0,0
NCR Singh LLP,Delhi,Manufacturing,3.54,462932.79,3,1,0.48,Micro,74.9,0,1
Mehta Retail Co Pvt Ltd,Karnataka,Retail,9.57,10633783.53,2,1,0.32,Medium,69.29,0,0
Ludhiana Manufacturing Enterprises,Punjab,Manufacturing,3.97,7550873.13,2,1,0.48,Small,57.01,0,0
Pillai Mart Pvt Ltd,West Bengal,Retail,0.69,3697717.9,2,0,0.32,Small,52.7,0,0
Naidu Technologies Pvt Ltd,Maharashtra,IT Services,11.48,4609618.18,2,1,0.2,Small,91.79,0,1
Bhopal Kitchen Pvt Ltd,Madhya Pradesh,F&B,8.5,116889.07,3,0,0.55,Micro,57.06,0,0
Malhotra Manufacturing & Sons,Delhi,Manufacturing,2.81,584350.11,2,1,0.48,Micro,40.07,1,0
Faridabad Nair & Co,Haryana,F&B,5.35,2839242.84,2,0,0.55,Small,41.5,1,0
Vijayawada Hegde & Sons,Andhra Pradesh,IT Services,0.86,867875.49,2,1,0.2,Micro,64.54,0,0
Coimbatore Patel Pvt Ltd,Tamil Nadu,F&B,11.95,141514.03,2,1,0.55,Micro,54.3,0,0
Mumbai Engineering Pvt Ltd,Maharashtra,Manufacturing,2.94,3442630.96,3,1,0.48,Small,51.44,0,0
Mysore Manufacturing LLP,Karnataka,Manufacturing,10.05,64287.32,2,1,0.48,Micro,63.65,0,0
Chopra Industries Enterprises,Gujarat,Manufacturing,5.8,247233.79,3,0,0.48,Micro,57.73,0,0
Kapoor Foods Pvt Ltd,Uttar Pradesh,F&B,9.44,2144636.57,3,0,0.55,Small,71.09,0,0
KA Manufacturing & Co,Karnataka,Manufacturing,3.64,1059329.93,2,0,0.48,Small,50.05,0,0
Bose Engineering Pvt Ltd,Maharashtra,Manufacturing,3.75,50000.0,2,0,0.48,Micro,48.7,1,0
Pillai Projects LLP,Telangana,Construction,3.37,11292822.59,2,1,0.65,Medium,47.32,1,0
Haridwar Agro Pvt Ltd,Uttarakhand,F&B,1.18,50000.0,2,1,0.55,Micro,32.38,1,0
Verma Logistics & Co,Gujarat,Logistics,6.36,125484.42,2,1,0.38,Micro,55.29,0,0
Nashik Works Pvt Ltd,Maharashtra,Manufacturing,5.59,1243189.87,3,1,0.48,Small,63.12,0,0
Bose Logistics LLP,Karnataka,Logistics,8.2,514287.92,2,1,0.38,Micro,64.89,0,0
Konkan Bazaar Pvt Ltd,Maharashtra,Retail,7.97,591766.91,2,1,0.32,Micro,61.33,0,0
Kochi Kapoor & Sons,Kerala,Manufacturing,9.74,57602.9,2,1,0.48,Micro,55.43,0,0
Nashik Realty & Co,Maharashtra,Construction,17.02,382476.39,2,1,0.65,Micro,59.01,0,0
Vadodara Bose Pvt Ltd,Gujarat,Construction,2.63,355912.98,2,1,0.65,Micro,39.78,1,0
Bengaluru Nair Pvt Ltd,Karnataka,Retail,2.99,128140.36,2,1,0.32,Micro,61.6,0,0
Ahmedabad Couriers Pvt Ltd,Gujarat,Logistics,1.06,9254243.27,2,1,0.38,Small,53.43,0,0
Naidu Stores LLP,Uttar Pradesh,Retail,20.01,929366.84,3,0,0.32,Micro,77.01,0,1
TS Realty Enterprises,Telangana,Construction,9.02,1284638.75,3,1,0.65,Small,59.56,0,0
Mysore Projects Pvt Ltd,Karnataka,Construction,10.4,238991.02,2,0,0.65,Micro,40.58,1,0
Mumbai Gowda & Co,Maharashtra,Manufacturing,8.39,723360.76,2,0,0.48,Micro,63.69,0,0
Patel Confectionery Enterprises,Maharashtra,F&B,11.9,175857.03,2,1,0.55,Micro,71.49,0,0
Rohtak Fabricators Pvt Ltd,Haryana,Manufacturing,3.25,853874.42,2,0,0.48,Micro,45.04,1,0
Singh Fabricators Pvt Ltd,Madhya Pradesh,Manufacturing,10.63,50000.0,2,0,0.48,Micro,50.06,0,0
Ahmedabad Iyer & Co,Gujarat,IT Services,15.89,953329.41,3,0,0.2,Micro,91.39,0,1
Surat Logistics Pvt Ltd,Gujarat,Logistics,4.3,11211033.87,2,0,0.38,Medium,59.85,0,0
Menon Engineering Enterprises,Uttar Pradesh,Manufacturing,8.76,595876.78,2,0,0.48,Micro,60.74,0,0
KA Mfg Co Enterprises,Karnataka,Manufacturing,12.35,137492.85,3,1,0.48,Micro,87.06,0,1
KL Mart Pvt Ltd,Kerala,Retail,1.67,689963.87,3,1,0.32,Micro,52.71,0,0
Chennai Infra & Co,Tamil Nadu,Construction,7.45,510544.91,2,0,0.65,Micro,39.18,1,0
Madurai Nair Pvt Ltd,Tamil Nadu,IT Services,1.12,1074480.43,2,1,0.2,Small,56.55,0,0
Anand Logistics Pvt Ltd,Delhi,Logistics,9.1,1807831.19,3,1,0.38,Small,77.75,0,1
Pune Forge Enterprises,Maharashtra,Manufacturing,13.8,598785.82,2,1,0.48,Micro,68.6,0,1
Pune Kapoor LLP,Maharashtra,Manufacturing,1.85,298898.29,2,1,0.48,Micro,59.8,0,0
Bengal Manufacturing LLP,West Bengal,Manufacturing,0.66,1131223.75,3,1,0.48,Small,52.74,0,0
Mumbai Bazaar LLP,Maharashtra,Retail,10.26,14247538.11,3,1,0.32,Medium,81.14,0,0
Mehta Infosystems & Co,Gujarat,IT Services,8.93,171563.24,2,1,0.2,Micro,74.4,0,1
Mehta Engineering Pvt Ltd,Karnataka,Manufacturing,4.38,535956.94,2,1,0.48,Micro,59.43,0,0
Madurai Manufacturing Pvt Ltd,Tamil Nadu,Manufacturing,2.03,50000.0,3,0,0.48,Micro,42.86,1,0
Verma Cybertech LLP,Karnataka,IT Services,1.85,655613.68,2,1,0.2,Micro,55.96,0,0
Coimbatore Bose Pvt Ltd,Tamil Nadu,Manufacturing,13.33,885134.09,2,0,0.48,Micro,72.24,0,1
RJ Venkat Pvt Ltd,Rajasthan,Logistics,10.47,479120.15,5,0,0.38,Micro,80.81,0,1
Malhotra Fabricators Pvt Ltd,Karnataka,Manufacturing,0.85,3838095.83,2,0,0.48,Small,45.06,1,0
Kapoor Confectionery Enterprises,Gujarat,F&B,14.32,7903775.14,2,1,0.55,Small,85.72,0,0
Verma Technologies Pvt Ltd,Delhi,IT Services,3.46,50670.0,3,1,0.2,Micro,83.1,0,1
Varanasi SoftTech & Sons,Uttar Pradesh,IT Services,14.09,191575061.26,7,1,0.2,Large,93.56,0,0
Ludhiana Pillai LLP,Punjab,F&B,13.12,672892.6,6,1,0.55,Micro,68.72,0,0
RJ Mfg Co & Sons,Rajasthan,Manufacturing,6.97,885675.15,2,0,0.48,Micro,54.02,0,0
Mysore Mfg Co LLP,Karnataka,Manufacturing,4.99,92498.06,3,0,0.48,Micro,63.57,0,0
Nashik Malhotra Pvt Ltd,Maharashtra,F&B,10.0,513847.14,3,0,0.55,Micro,61.21,0,0
Hubli Hegde Pvt Ltd,Karnataka,F&B,1.1,50000.0,2,1,0.55,Micro,37.2,1,0
Rajkot Developers Pvt Ltd,Gujarat,Construction,4.07,661521.94,2,0,0.65,Micro,32.93,1,0
Reddy Cargo & Co,Maharashtra,Logistics,0.98,50000.0,2,0,0.38,Micro,36.2,1,0
Rohini Venkat LLP,Delhi,Logistics,8.15,371980.65,2,1,0.38,Micro,74.04,0,1
Vadodara Transport Enterprises,Gujarat,Logistics,0.65,6177560.91,2,1,0.38,Small,51.41,0,0
Sharma Cybertech Enterprises,Tamil Nadu,IT Services,0.61,149487.34,2,1,0.2,Micro,57.39,0,0
Kapoor Works Enterprises,West Bengal,Manufacturing,10.0,50000.0,2,0,0.48,Micro,46.25,1,0
MH Nair Enterprises,Maharashtra,Retail,2.08,881440.69,2,1,0.32,Micro,59.25,0,0
Iyer Projects Pvt Ltd,Maharashtra,Construction,0.74,246039.6,2,0,0.65,Micro,32.41,1,0
Shetty Fabricators Pvt Ltd,Rajasthan,Manufacturing,10.0,41923362.81,2,0,0.48,Medium,58.7,0,0
Rohini Jain Pvt Ltd,Delhi,Manufacturing,12.82,50000.0,2,1,0.48,Micro,70.76,0,1
Anand Emporium Pvt Ltd,Uttar Pradesh,Retail,19.55,395513.51,2,1,0.32,Micro,77.31,0,1
DL Chopra Pvt Ltd,Delhi,IT Services,14.79,110351.48,3,1,0.2,Micro,85.74,0,1
Deccan Rao Pvt Ltd,Karnataka,IT Services,1.23,50000.0,3,1,0.2,Micro,45.79,1,0
Vizag Gowda & Co,Andhra Pradesh,Logistics,7.42,1966579.38,4,1,0.38,Small,77.55,0,1
Godavari Naidu & Sons,Andhra Pradesh,IT Services,12.12,2035293.63,2,0,0.2,Small,80.39,0,1
Sharma Industries & Co,Rajasthan,Manufacturing,7.07,268193.96,2,0,0.48,Micro,54.65,0,0
Mysore Projects & Sons,Karnataka,Construction,0.68,4942446.21,2,1,0.65,Small,36.92,1,0
Naidu Infra Pvt Ltd,Gujarat,Construction,3.17,87414.26,2,0,0.65,Micro,45.34,1,0
Gupta Engineering Enterprises,Tamil Nadu,Manufacturing,10.0,20522045.68,2,1,0.48,Medium,69.76,0,0
Kapoor Traders Pvt Ltd,Maharashtra,Retail,2.85,106415.64,2,1,0.32,Micro,38.84,1,0
Hegde Agro Enterprises,Kerala,F&B,3.02,288930.88,2,1,0.55,Micro,47.89,1,0
Pune Sharma Pvt Ltd,Maharashtra,Construction,2.73,50000.0,2,1,0.65,Micro,33.81,1,0
Chandigarh Das Pvt Ltd,Punjab,Retail,4.79,389959.57,3,0,0.32,Micro,58.32,0,0
Hegde Industries & Co,Delhi,Manufacturing,13.77,975660.68,2,1,0.48,Micro,75.79,0,1
Hubli Mart & Co,Karnataka,Retail,3.25,174879.6,2,1,0.32,Micro,50.89,0,0
Vadodara Nair Enterprises,Gujarat,F&B,1.15,1109903.8,3,0,0.55,Small,44.75,1,0
Pillai Infra & Co,Madhya Pradesh,Construction,14.78,37287958.93,2,0,0.65,Medium,53.67,0,0
RJ Technologies LLP,Rajasthan,IT Services,7.13,50000.0,2,0,0.2,Micro,66.44,0,1
AP Projects Enterprises,Andhra Pradesh,Construction,2.79,777164.56,2,1,0.65,Micro,39.31,1,0
Kanpur Works Enterprises,Uttar Pradesh,Manufacturing,3.53,50000.0,2,0,0.48,Micro,46.24,1,0
Jodhpur Constructions & Co,Rajasthan,Construction,16.41,15243908.88,3,1,0.65,Medium,72.27,0,0
Hyderabad Couriers Pvt Ltd,Telangana,Logistics,0.87,163220.89,2,0,0.38,Micro,43.79,1,0
KA Dairy & Sons,Karnataka,F&B,0.79,885511.03,2,0,0.55,Micro,37.71,1,0
Nair Digital Pvt Ltd,Delhi,IT Services,3.12,10433672.75,2,1,0.2,Medium,73.95,0,0
Deccan Traders Pvt Ltd,Karnataka,Retail,5.18,412883.25,2,1,0.32,Micro,64.52,0,0
Solan Nair Pvt Ltd,Himachal Pradesh,IT Services,8.63,17627731.41,2,0,0.2,Medium,84.43,0,0
Chandigarh Projects Pvt Ltd,Punjab,Construction,1.88,3069288.13,2,0,0.65,Small,33.33,1,0
Mumbai Beverages Enterprises,Maharashtra,F&B,9.61,50000.0,2,1,0.55,Micro,48.25,1,0
Jaipur Kitchen Pvt Ltd,Rajasthan,F&B,4.17,50000.0,3,0,0.55,Micro,56.36,0,0
KL Menon Pvt Ltd,Kerala,Construction,0.72,1711555.29,2,1,0.65,Small,44.37,1,0
Bose Solutions Enterprises,Karnataka,IT Services,7.59,2569062.63,3,0,0.2,Small,94.76,0,1
GJ Rao Pvt Ltd,Gujarat,Logistics,0.74,3534169.68,2,0,0.38,Small,56.3,0,0
KL Cybertech LLP,Kerala,IT Services,19.08,50000.0,2,0,0.2,Micro,72.27,0,1
Konkan Commerce Pvt Ltd,Maharashtra,Retail,1.36,54977.21,2,0,0.32,Micro,47.35,1,0
Menon Emporium Enterprises,Rajasthan,Retail,4.38,50000.0,2,0,0.32,Micro,52.59,0,0
Hubli Patel Pvt Ltd,Karnataka,Logistics,2.57,34110119.21,2,1,0.38,Medium,54.88,0,0
Thiruvananthapuram Iyer Pvt Ltd,Kerala,Retail,1.53,482724.73,2,0,0.32,Micro,46.81,1,0
Hazaribagh Solutions & Co,Jharkhand,IT Services,3.24,6500304.76,2,1,0.2,Small,76.52,0,0
Rao Cybertech Pvt Ltd,Punjab,IT Services,1.77,99536.89,3,1,0.2,Micro,53.86,0,0
DL Naidu & Sons,Delhi,IT Services,4.6,1780600.64,2,1,0.2,Small,60.32,0,0
Verma Projects Pvt Ltd,Madhya Pradesh,Construction,2.23,177754.2,2,0,0.65,Micro,35.99,1,0
Warangal Agro Pvt Ltd,Telangana,F&B,5.0,120714.85,2,1,0.55,Micro,57.2,0,0
Madurai Projects Pvt Ltd,Tamil Nadu,Construction,1.8,599307.31,7,1,0.65,Micro,42.78,1,0
Secunderabad Mehta & Co,Telangana,Logistics,4.31,93580.04,2,1,0.38,Micro,66.28,0,1
MH Commerce & Co,Maharashtra,Retail,15.84,50000.0,2,1,0.32,Micro,82.06,0,1
Gowda Agro & Sons,Gujarat,F&B,11.28,399737.26,2,1,0.55,Micro,57.69,0,0
Mysore Shah & Sons,Karnataka,Retail,1.4,817005.51,3,1,0.32,Micro,46.52,1,0
Shetty Bazaar & Co,Maharashtra,Retail,1.65,1021006.48,3,1,0.32,Small,51.44,0,0
Mumbai Rao Pvt Ltd,Maharashtra,Retail,8.42,50000.0,2,1,0.32,Micro,65.26,0,1
Ajmer Mehta Pvt Ltd,Rajasthan,IT Services,4.81,5569523.03,2,0,0.2,Small,68.05,0,0
Salem Gowda Pvt Ltd,Tamil Nadu,Retail,3.35,2396544.67,2,0,0.32,Small,62.44,0,0
RJ Das Enterprises,Rajasthan,Retail,6.93,648943.9,3,0,0.32,Micro,61.03,0,0
Pune Rao & Co,Maharashtra,Manufacturing,2.51,142958.02,2,1,0.48,Micro,43.17,1,0
Madurai Shah & Co,Tamil Nadu,IT Services,1.59,3488256.03,3,0,0.2,Small,62.37,0,0
Ahmedabad Singh LLP,Gujarat,Retail,13.1,50000.0,2,1,0.32,Micro,74.9,0,1
Godavari Dairy LLP,Andhra Pradesh,F&B,1.54,216111.77,2,0,0.55,Micro,36.77,1,0
Sharma Infosystems Pvt Ltd,Tamil Nadu,IT Services,5.0,277484.79,2,0,0.2,Micro,58.79,0,0
Venkat Commerce & Co,Uttar Pradesh,Retail,9.08,50000.0,3,0,0.32,Micro,62.16,0,0
Gupta Agro & Sons,Haryana,F&B,2.19,50000.0,2,0,0.55,Micro,33.96,1,0
Lucknow Agarwal LLP,Uttar Pradesh,IT Services,13.8,3659317.22,2,0,0.2,Small,79.53,0,1
Hubli Hegde & Co,Karnataka,IT Services,3.83,3770249.43,3,0,0.2,Small,76.66,0,1
Iyer Supply Chain Pvt Ltd,Maharashtra,Logistics,9.87,50000.0,2,0,0.38,Micro,56.22,0,0
Bhopal Kumar LLP,Madhya Pradesh,Retail,13.25,28745595.19,3,0,0.32,Medium,89.17,0,0
Nashik Fabricators & Co,Maharashtra,Manufacturing,0.54,920579.69,2,1,0.48,Micro,49.67,1,0
Bose Agro & Sons,Madhya Pradesh,F&B,7.68,50000.0,2,0,0.55,Micro,52.32,0,0
Surat Sharma & Co,Gujarat,IT Services,9.3,381134.18,5,1,0.2,Micro,75.72,0,1
